av_key,sample_id,stem,video_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code,sequence_video_id,sequence_video_id_source,sequence_path,sequence_num_frames,sequence_feature_dim,prediction_video_id,prediction_video_id_source,prediction_frame_count,pred_id,pred_name,prob_neutral,prob_calm,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgust,prob_surprise,has_sequence,has_prediction,late_fusion_ready,artifact_status
01-06-02-02-02-01,02-01-06-02-02-02-01,02-01-06-02-02-02-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-06-02-02-02-01.mp4,1,train,06,5,fearful,02,02,02,02-01-06-02-02-02-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-06-02-02-02-01.npy,5,2048,02-01-06-02-02-02-01,canonical_02,5,5,fearful,0.017495020199567078,0.00966887203976512,0.009522187709808349,0.008490372495725752,0.007037069834768772,0.9305405259132385,0.009377249982208014,0.007868722872808575,1,1,1,complete
01-07-01-01-01-01,02-01-07-01-01-01-01,02-01-07-01-01-01-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-07-01-01-01-01.mp4,1,train,07,6,disgust,01,01,01,02-01-07-01-01-01-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-01-01-01-01.npy,5,2048,02-01-07-01-01-01-01,canonical_02,5,6,disgust,0.014784124679863453,0.01151836309581995,0.006682819686830044,0.007477858103811741,0.0067680953070521355,0.006572721619158983,0.9374684929847718,0.008727542590349913,1,1,1,complete
01-07-01-01-02-01,02-01-07-01-01-02-01,02-01-07-01-01-02-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-07-01-01-02-01.mp4,1,train,07,6,disgust,01,01,02,02-01-07-01-01-02-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-01-01-02-01.npy,5,2048,02-01-07-01-01-02-01,canonical_02,5,6,disgust,0.01809314526617527,0.009926571883261204,0.0074721891433000565,0.007101780083030462,0.007235355861485005,0.008744171913713216,0.9279853701591492,0.013441385887563228,1,1,1,complete
01-07-01-02-01-01,02-01-07-01-02-01-01,02-01-07-01-02-01-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-07-01-02-01-01.mp4,1,train,07,6,disgust,01,02,01,02-01-07-01-02-01-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-01-02-01-01.npy,5,2048,02-01-07-01-02-01-01,canonical_02,5,6,disgust,0.018914741277694703,0.010972189903259277,0.007775349821895361,0.009143835678696633,0.007687375694513321,0.009182577580213546,0.9263498544692993,0.009974113199859858,1,1,1,complete
01-07-01-02-02-01,02-01-07-01-02-02-01,02-01-07-01-02-02-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-07-01-02-02-01.mp4,1,train,07,6,disgust,01,02,02,02-01-07-01-02-02-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-01-02-02-01.npy,5,2048,02-01-07-01-02-02-01,canonical_02,5,6,disgust,0.01708452347666025,0.010745764151215554,0.007403028663247824,0.008177496213465928,0.007041418831795454,0.008669583313167094,0.9317063808441162,0.009171821735799312,1,1,1,complete
01-07-02-01-01-01,02-01-07-02-01-01-01,02-01-07-02-01-01-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-07-02-01-01-01.mp4,1,train,07,6,disgust,02,01,01,02-01-07-02-01-01-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-01-01-01.npy,5,2048,02-01-07-02-01-01-01,canonical_02,5,6,disgust,0.01507949810475111,0.007133078668266535,0.008143198490142823,0.00662740720435977,0.010310277668759226,0.009041515830904245,0.9324294090270996,0.01123566459864378,1,1,1,complete
01-07-02-01-02-01,02-01-07-02-01-02-01,02-01-07-02-01-02-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-07-02-01-02-01.mp4,1,train,07,6,disgust,02,01,02,02-01-07-02-01-02-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-01-02-01.npy,5,2048,02-01-07-02-01-02-01,canonical_02,5,6,disgust,0.023010269924998283,0.011381105706095695,0.009670942276716232,0.009623235743492841,0.011211518570780754,0.01062957551330328,0.9118465304374694,0.012626850977540016,1,1,1,complete
01-07-02-02-01-01,02-01-07-02-02-01-01,02-01-07-02-02-01-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-07-02-02-01-01.mp4,1,train,07,6,disgust,02,02,01,02-01-07-02-02-01-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-02-01-01.npy,5,2048,02-01-07-02-02-01-01,canonical_02,5,6,disgust,0.01845639795064926,0.01127749914303422,0.009584193583577871,0.009762668702751397,0.010706635285168886,0.009181681182235479,0.9175898671150208,0.013441087678074837,1,1,1,complete
01-07-02-02-02-01,02-01-07-02-02-02-01,02-01-07-02-02-02-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-07-02-02-02-01.mp4,1,train,07,6,disgust,02,02,02,02-01-07-02-02-02-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-02-02-01.npy,5,2048,02-01-07-02-02-02-01,canonical_02,5,6,disgust,0.014960643276572228,0.007767950836569071,0.006873606331646442,0.006690561398863792,0.008541528414934874,0.0078722907230258,0.9381455898284912,0.009147838316857814,1,1,1,complete
01-08-01-01-01-01,02-01-08-01-01-01-01,02-01-08-01-01-01-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-08-01-01-01-01.mp4,1,train,08,7,surprise,01,01,01,02-01-08-01-01-01-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-01-01-01.npy,5,2048,02-01-08-01-01-01-01,canonical_02,5,7,surprise,0.01781491469591856,0.009377957321703434,0.007371749263256788,0.012196415290236472,0.010187417082488538,0.007643750868737698,0.009202024154365062,0.9262057781219483,1,1,1,complete
01-08-01-01-02-01,02-01-08-01-01-02-01,02-01-08-01-01-02-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-08-01-01-02-01.mp4,1,train,08,7,surprise,01,01,02,02-01-08-01-01-02-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-01-02-01.npy,5,2048,02-01-08-01-01-02-01,canonical_02,5,7,surprise,0.016980153135955335,0.009115946758538485,0.009121055342257023,0.015121751464903355,0.008226812537759542,0.005804455652832985,0.011320227105170489,0.9243096113204956,1,1,1,complete
01-08-01-02-01-01,02-01-08-01-02-01-01,02-01-08-01-02-01-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-08-01-02-01-01.mp4,1,train,08,7,surprise,01,02,01,02-01-08-01-02-01-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-02-01-01.npy,5,2048,02-01-08-01-02-01-01,canonical_02,5,7,surprise,0.019503794610500336,0.011770108528435231,0.00819105226546526,0.017121564783155917,0.008162615355104208,0.008979657385498285,0.016725707985460758,0.9095455288887024,1,1,1,complete
01-08-01-02-02-01,02-01-08-01-02-02-01,02-01-08-01-02-02-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-08-01-02-02-01.mp4,1,train,08,7,surprise,01,02,02,02-01-08-01-02-02-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-02-02-01.npy,5,2048,02-01-08-01-02-02-01,canonical_02,5,7,surprise,0.03191052302718163,0.010625153593719006,0.009566911589354276,0.010824620630592108,0.012371946685016155,0.00898576369509101,0.010376354586333037,0.905338704586029,1,1,1,complete
01-08-02-01-01-01,02-01-08-02-01-01-01,02-01-08-02-01-01-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-08-02-01-01-01.mp4,1,train,08,7,surprise,02,01,01,02-01-08-02-01-01-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-01-01-01.npy,5,2048,02-01-08-02-01-01-01,canonical_02,5,7,surprise,0.02304477207362652,0.011322702653706074,0.010189620964229106,0.0071332893334329125,0.009519336931407451,0.008657232858240604,0.009689007885754108,0.9204439997673035,1,1,1,complete
01-08-02-01-02-01,02-01-08-02-01-02-01,02-01-08-02-01-02-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-08-02-01-02-01.mp4,1,train,08,7,surprise,02,01,02,02-01-08-02-01-02-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-01-02-01.npy,5,2048,02-01-08-02-01-02-01,canonical_02,5,7,surprise,0.020258587785065174,0.014681837987154722,0.009986631199717521,0.009013501461595297,0.011285497155040503,0.00967671312391758,0.009278708603233099,0.9158184885978699,1,1,1,complete
01-08-02-02-01-01,02-01-08-02-02-01-01,02-01-08-02-02-01-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-08-02-02-01-01.mp4,1,train,08,7,surprise,02,02,01,02-01-08-02-02-01-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-02-01-01.npy,5,2048,02-01-08-02-02-01-01,canonical_02,5,7,surprise,0.022515762969851492,0.01275351718068123,0.011523047834634781,0.012798302620649338,0.01469518207013607,0.011386517155915498,0.014042161777615548,0.9002855062484741,1,1,1,complete
01-08-02-02-02-01,02-01-08-02-02-02-01,02-01-08-02-02-02-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-08-02-02-02-01.mp4,1,train,08,7,surprise,02,02,02,02-01-08-02-02-02-01,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-02-02-01.npy,5,2048,02-01-08-02-02-02-01,canonical_02,5,7,surprise,0.019061199948191644,0.008891490567475558,0.009618234448134899,0.011442741472274065,0.009146749507635832,0.007937993668019772,0.010750513803213835,0.9231511235237122,1,1,1,complete
01-01-01-01-01-02,02-01-01-01-01-01-02,02-01-01-01-01-01-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-01-01-01-01-02.mp4,2,train,01,0,neutral,01,01,01,02-01-01-01-01-01-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-01-01-02.npy,5,2048,02-01-01-01-01-01-02,canonical_02,5,0,neutral,0.9455941557884217,0.006911338400095701,0.007415972370654345,0.009601126611232757,0.006246409751474858,0.0066931254230439665,0.008387344144284724,0.00915052080526948,1,1,1,complete
01-01-01-01-02-02,02-01-01-01-01-02-02,02-01-01-01-01-02-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-01-01-01-02-02.mp4,2,train,01,0,neutral,01,01,02,02-01-01-01-01-02-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-01-02-02.npy,5,2048,02-01-01-01-01-02-02,canonical_02,5,0,neutral,0.9561926245689392,0.006589878350496292,0.006019351817667484,0.008122362568974495,0.004956195317208767,0.0050756680779159066,0.007429833337664604,0.00561408344656229,1,1,1,complete
01-01-01-02-01-02,02-01-01-01-02-01-02,02-01-01-01-02-01-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-01-01-02-01-02.mp4,2,train,01,0,neutral,01,02,01,02-01-01-01-02-01-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-02-01-02.npy,5,2048,02-01-01-01-02-01-02,canonical_02,5,0,neutral,0.9613505005836487,0.005149280931800604,0.005459976103156805,0.005954202357679605,0.004728189902380109,0.0049744090531021355,0.0064658399671316145,0.005917591135948896,1,1,1,complete
01-01-01-02-02-02,02-01-01-01-02-02-02,02-01-01-01-02-02-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-01-01-02-02-02.mp4,2,train,01,0,neutral,01,02,02,02-01-01-01-02-02-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-02-02-02.npy,5,2048,02-01-01-01-02-02-02,canonical_02,5,0,neutral,0.9539037942886353,0.005585803836584091,0.00632355734705925,0.00664289053529501,0.004803656972944737,0.006373563781380653,0.007206721510738134,0.009160077385604381,1,1,1,complete
01-02-01-01-01-02,02-01-02-01-01-01-02,02-01-02-01-01-01-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-02-01-01-01-02.mp4,2,train,02,1,calm,01,01,01,02-01-02-01-01-01-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-01-01-02.npy,5,2048,02-01-02-01-01-01-02,canonical_02,5,1,calm,0.042066968977451324,0.8899080038070679,0.009578700363636016,0.011210781522095203,0.00949812140315771,0.010709042102098465,0.013867894560098648,0.013160480745136737,1,1,1,complete
01-02-01-01-02-02,02-01-02-01-01-02-02,02-01-02-01-01-02-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-02-01-01-02-02.mp4,2,train,02,1,calm,01,01,02,02-01-02-01-01-02-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-01-02-02.npy,5,2048,02-01-02-01-01-02-02,canonical_02,5,1,calm,0.07109116949141026,0.8629483461380005,0.01576824691146612,0.00922125456854701,0.008358288183808326,0.009145512059330941,0.011898273602128029,0.01156886639073491,1,1,1,complete
01-02-01-02-01-02,02-01-02-01-02-01-02,02-01-02-01-02-01-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-02-01-02-01-02.mp4,2,train,02,1,calm,01,02,01,02-01-02-01-02-01-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-02-01-02.npy,5,2048,02-01-02-01-02-01-02,canonical_02,5,1,calm,0.029628288373351096,0.8930549144744873,0.011968937888741493,0.011901842895895243,0.011780321411788464,0.013008035905659198,0.015570062957704068,0.013087611645460129,1,1,1,complete
01-02-01-02-02-02,02-01-02-01-02-02-02,02-01-02-01-02-02-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-02-01-02-02-02.mp4,2,train,02,1,calm,01,02,02,02-01-02-01-02-02-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-02-02-02.npy,5,2048,02-01-02-01-02-02-02,canonical_02,5,1,calm,0.023845870792865754,0.8970290064811707,0.016083102487027646,0.011430639866739511,0.011372700240463019,0.012516013905405998,0.015415503457188607,0.012307212874293327,1,1,1,complete
01-02-02-01-01-02,02-01-02-02-01-01-02,02-01-02-02-01-01-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-02-02-01-01-02.mp4,2,train,02,1,calm,02,01,01,02-01-02-02-01-01-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-01-01-02.npy,5,2048,02-01-02-02-01-01-02,canonical_02,5,1,calm,0.025911816209554673,0.8963621497154236,0.011543059721589088,0.012502498365938664,0.013137519732117653,0.012966804578900338,0.014454498142004012,0.0131216362118721,1,1,1,complete
01-02-02-01-02-02,02-01-02-02-01-02-02,02-01-02-02-01-02-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-02-02-01-02-02.mp4,2,train,02,1,calm,02,01,02,02-01-02-02-01-02-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-01-02-02.npy,5,2048,02-01-02-02-01-02-02,canonical_02,5,1,calm,0.03729420341551304,0.8982596755027771,0.009693782869726419,0.01003310615196824,0.009651003126055002,0.009758033137768508,0.01281692311167717,0.012493275199085474,1,1,1,complete
01-02-02-02-01-02,02-01-02-02-02-01-02,02-01-02-02-02-01-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-02-02-02-01-02.mp4,2,train,02,1,calm,02,02,01,02-01-02-02-02-01-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-02-01-02.npy,5,2048,02-01-02-02-02-01-02,canonical_02,5,1,calm,0.01960571315139532,0.9179727435112,0.008744380623102187,0.008415403123944998,0.01008709827437997,0.011596618313342332,0.012958393059670925,0.010619680397212505,1,1,1,complete
01-02-02-02-02-02,02-01-02-02-02-02-02,02-01-02-02-02-02-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-02-02-02-02-02.mp4,2,train,02,1,calm,02,02,02,02-01-02-02-02-02-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-02-02-02.npy,5,2048,02-01-02-02-02-02-02,canonical_02,5,1,calm,0.188065080717206,0.7490564167499543,0.009064230788499116,0.009235919546335935,0.00959083866328001,0.00983791584149003,0.01242697685956955,0.012722612917423248,1,1,1,complete
01-03-01-01-01-02,02-01-03-01-01-01-02,02-01-03-01-01-01-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-03-01-01-01-02.mp4,2,train,03,2,happy,01,01,01,02-01-03-01-01-01-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-01-01-02.npy,5,2048,02-01-03-01-01-01-02,canonical_02,5,2,happy,0.023170968890190123,0.012741191498935222,0.9121723175048828,0.009543439745903015,0.00927469301968813,0.00949397385120392,0.012496330589056016,0.011107144132256507,1,1,1,complete
01-03-01-01-02-02,02-01-03-01-01-02-02,02-01-03-01-01-02-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-03-01-01-02-02.mp4,2,train,03,2,happy,01,01,02,02-01-03-01-01-02-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-01-02-02.npy,5,2048,02-01-03-01-01-02-02,canonical_02,5,2,happy,0.025219213217496872,0.02169730830937624,0.8956783175468445,0.009566999226808547,0.010671950690448285,0.01097933780401945,0.013882093876600266,0.012304750084877015,1,1,1,complete
01-03-01-02-01-02,02-01-03-01-02-01-02,02-01-03-01-02-01-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-03-01-02-01-02.mp4,2,train,03,2,happy,01,02,01,02-01-03-01-02-01-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-02-01-02.npy,5,2048,02-01-03-01-02-01-02,canonical_02,5,2,happy,0.02189658060669899,0.014836167730391026,0.9102397441864014,0.00958170583471656,0.00890284227207303,0.010203569568693638,0.012211438082158566,0.012127924896776675,1,1,1,complete
01-03-01-02-02-02,02-01-03-01-02-02-02,02-01-03-01-02-02-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-03-01-02-02-02.mp4,2,train,03,2,happy,01,02,02,02-01-03-01-02-02-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-02-02-02.npy,5,2048,02-01-03-01-02-02-02,canonical_02,5,2,happy,0.027013005688786507,0.017895498126745225,0.8962770104408264,0.011100695282220841,0.010662569478154183,0.011623532325029374,0.013404381833970547,0.012023302353918552,1,1,1,complete
01-03-02-01-01-02,02-01-03-02-01-01-02,02-01-03-02-01-01-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-03-02-01-01-02.mp4,2,train,03,2,happy,02,01,01,02-01-03-02-01-01-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-01-01-02.npy,5,2048,02-01-03-02-01-01-02,canonical_02,5,2,happy,0.02295674793422222,0.012756322696805,0.9104530692100525,0.00906592160463333,0.009614129923284054,0.010589309222996234,0.012846537493169307,0.011717931926250457,1,1,1,complete
01-03-02-01-02-02,02-01-03-02-01-02-02,02-01-03-02-01-02-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-03-02-01-02-02.mp4,2,train,03,2,happy,02,01,02,02-01-03-02-01-02-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-01-02-02.npy,5,2048,02-01-03-02-01-02-02,canonical_02,5,2,happy,0.02425876148045063,0.021168038621544837,0.900147545337677,0.009625046513974667,0.009633440896868706,0.010675143636763095,0.0131693284958601,0.011322714574635028,1,1,1,complete
01-03-02-02-01-02,02-01-03-02-02-01-02,02-01-03-02-02-01-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-03-02-02-01-02.mp4,2,train,03,2,happy,02,02,01,02-01-03-02-02-01-02,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-01-02.npy,5,2048,02-01-03-02-02-01-02,canonical_02,5,2,happy,0.0221177913248539,0.012616599909961224,0.9134893774986267,0.009212333522737027,0.008999285381287336,0.010289654694497585,0.012403103895485402,0.010871843993663787,1,1,1,complete
