sample_id,wav,duration,split,actor,emotion_code,intensity_code,statement_code,repetition_code,label_name,label_id
03-01-04-01-01-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-01-02-03.wav,3.5702,train,3,04,01,01,02,sad,3
03-01-04-01-02-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-02-01-03.wav,3.5702,train,3,04,01,02,01,sad,3
03-01-04-01-02-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-02-02-03.wav,3.5369,train,3,04,01,02,02,sad,3
03-01-04-02-01-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-01-03.wav,3.7704,train,3,04,02,01,01,sad,3
03-01-04-02-01-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-02-03.wav,3.8372,train,3,04,02,01,02,sad,3
03-01-04-02-02-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-01-03.wav,3.4701,train,3,04,02,02,01,sad,3
03-01-04-02-02-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-02-03.wav,3.7037,train,3,04,02,02,02,sad,3
03-01-05-01-01-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-01-03.wav,4.004,train,3,05,01,01,01,angry,4
03-01-05-01-01-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-02-03.wav,4.0707,train,3,05,01,01,02,angry,4
03-01-05-01-02-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-02-01-03.wav,3.8038,train,3,05,01,02,01,angry,4
03-01-05-01-02-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-02-02-03.wav,3.8372,train,3,05,01,02,02,angry,4
03-01-05-02-01-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-01-03.wav,4.4044,train,3,05,02,01,01,angry,4
03-01-05-02-01-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-02-03.wav,4.4044,train,3,05,02,01,02,angry,4
03-01-05-02-02-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-01-03.wav,4.2376,train,3,05,02,02,01,angry,4
03-01-05-02-02-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-02-03.wav,4.5045,train,3,05,02,02,02,angry,4
03-01-06-01-01-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-01-01-03.wav,3.7371,train,3,06,01,01,01,fearful,5
03-01-06-01-01-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-01-02-03.wav,3.8372,train,3,06,01,01,02,fearful,5
03-01-06-01-02-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-01-03.wav,3.5035,train,3,06,01,02,01,fearful,5
03-01-06-01-02-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-02-03.wav,3.2032,train,3,06,01,02,02,fearful,5
03-01-06-02-01-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-01-03.wav,3.3033,train,3,06,02,01,01,fearful,5
03-01-06-02-01-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-02-03.wav,3.9039,train,3,06,02,01,02,fearful,5
03-01-06-02-02-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-01-03.wav,3.3033,train,3,06,02,02,01,fearful,5
03-01-06-02-02-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-02-03.wav,3.4368,train,3,06,02,02,02,fearful,5
03-01-07-01-01-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-01-03.wav,4.0374,train,3,07,01,01,01,disgust,6
03-01-07-01-01-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-02-03.wav,3.9706,train,3,07,01,01,02,disgust,6
03-01-07-01-02-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-01-03.wav,3.6036,train,3,07,01,02,01,disgust,6
03-01-07-01-02-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-02-03.wav,3.7704,train,3,07,01,02,02,disgust,6
03-01-07-02-01-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-01-03.wav,4.1041,train,3,07,02,01,01,disgust,6
03-01-07-02-01-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-02-03.wav,4.1041,train,3,07,02,01,02,disgust,6
03-01-07-02-02-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-01-03.wav,3.8372,train,3,07,02,02,01,disgust,6
03-01-07-02-02-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-02-03.wav,3.9373,train,3,07,02,02,02,disgust,6
03-01-08-01-01-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-01-03.wav,3.2366,train,3,08,01,01,01,surprise,7
03-01-08-01-01-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-02-03.wav,3.37,train,3,08,01,01,02,surprise,7
03-01-08-01-02-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-01-03.wav,3.2032,train,3,08,01,02,01,surprise,7
03-01-08-01-02-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-02-03.wav,3.5702,train,3,08,01,02,02,surprise,7
03-01-08-02-01-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-01-03.wav,3.2699,train,3,08,02,01,01,surprise,7
03-01-08-02-01-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-02-03.wav,3.6036,train,3,08,02,01,02,surprise,7
03-01-08-02-02-01-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-01-03.wav,3.5035,train,3,08,02,02,01,surprise,7
03-01-08-02-02-02-03,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-02-03.wav,3.2366,train,3,08,02,02,02,surprise,7
03-01-01-01-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-01-04.wav,3.3033,train,4,01,01,01,01,neutral,0
03-01-01-01-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-02-04.wav,3.37,train,4,01,01,01,02,neutral,0
03-01-01-01-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-01-04.wav,3.2699,train,4,01,01,02,01,neutral,0
03-01-01-01-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-02-04.wav,3.2366,train,4,01,01,02,02,neutral,0
03-01-02-01-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-01-04.wav,3.8038,train,4,02,01,01,01,calm,1
03-01-02-01-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-02-04.wav,3.7371,train,4,02,01,01,02,calm,1
03-01-02-01-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-01-04.wav,3.637,train,4,02,01,02,01,calm,1
03-01-02-01-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-02-04.wav,3.5703,train,4,02,01,02,02,calm,1
03-01-02-02-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-01-04.wav,3.9706,train,4,02,02,01,01,calm,1
03-01-02-02-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-02-04.wav,3.8038,train,4,02,02,01,02,calm,1
03-01-02-02-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-01-04.wav,3.8038,train,4,02,02,02,01,calm,1
03-01-02-02-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-02-04.wav,4.0374,train,4,02,02,02,02,calm,1
03-01-03-01-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-01-04.wav,3.5035,train,4,03,01,01,01,happy,2
03-01-03-01-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-02-04.wav,3.5369,train,4,03,01,01,02,happy,2
03-01-03-01-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-01-04.wav,3.5035,train,4,03,01,02,01,happy,2
03-01-03-01-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-02-04.wav,3.4368,train,4,03,01,02,02,happy,2
03-01-03-02-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-01-04.wav,3.8705,train,4,03,02,01,01,happy,2
03-01-03-02-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-02-04.wav,3.5702,train,4,03,02,01,02,happy,2
03-01-03-02-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-01-04.wav,3.6036,train,4,03,02,02,01,happy,2
03-01-03-02-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-02-04.wav,3.7704,train,4,03,02,02,02,happy,2
03-01-04-01-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-01-04.wav,3.37,train,4,04,01,01,01,sad,3
03-01-04-01-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-02-04.wav,3.4034,train,4,04,01,01,02,sad,3
03-01-04-01-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-01-04.wav,3.4368,train,4,04,01,02,01,sad,3
03-01-04-01-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-02-04.wav,3.4701,train,4,04,01,02,02,sad,3
03-01-04-02-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-01-04.wav,3.6703,train,4,04,02,01,01,sad,3
03-01-04-02-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-02-04.wav,3.7704,train,4,04,02,01,02,sad,3
03-01-04-02-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-01-04.wav,3.7704,train,4,04,02,02,01,sad,3
03-01-04-02-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-02-04.wav,3.7704,train,4,04,02,02,02,sad,3
03-01-05-01-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-01-04.wav,3.7037,train,4,05,01,01,01,angry,4
03-01-05-01-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-02-04.wav,3.6036,train,4,05,01,01,02,angry,4
03-01-05-01-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-02-01-04.wav,3.4701,train,4,05,01,02,01,angry,4
03-01-05-01-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-02-02-04.wav,3.7371,train,4,05,01,02,02,angry,4
03-01-05-02-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-01-04.wav,3.7704,train,4,05,02,01,01,angry,4
03-01-05-02-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-02-04.wav,3.8705,train,4,05,02,01,02,angry,4
03-01-05-02-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-01-04.wav,3.7037,train,4,05,02,02,01,angry,4
03-01-05-02-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-02-04.wav,3.8372,train,4,05,02,02,02,angry,4
03-01-06-01-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-01-04.wav,3.3033,train,4,06,01,01,01,fearful,5
03-01-06-01-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-02-04.wav,3.2366,train,4,06,01,01,02,fearful,5
03-01-06-01-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-01-04.wav,3.4701,train,4,06,01,02,01,fearful,5
03-01-06-01-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-02-04.wav,3.4701,train,4,06,01,02,02,fearful,5
03-01-06-02-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-01-04.wav,3.9373,train,4,06,02,01,01,fearful,5
03-01-06-02-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-02-04.wav,3.4034,train,4,06,02,01,02,fearful,5
03-01-06-02-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-01-04.wav,3.6036,train,4,06,02,02,01,fearful,5
03-01-06-02-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-02-04.wav,3.5702,train,4,06,02,02,02,fearful,5
03-01-07-01-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-01-04.wav,3.9039,train,4,07,01,01,01,disgust,6
03-01-07-01-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-02-04.wav,3.9039,train,4,07,01,01,02,disgust,6
03-01-07-01-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-01-04.wav,3.7704,train,4,07,01,02,01,disgust,6
03-01-07-01-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-02-04.wav,3.8038,train,4,07,01,02,02,disgust,6
03-01-07-02-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-01-04.wav,4.004,train,4,07,02,01,01,disgust,6
03-01-07-02-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-02-04.wav,4.0374,train,4,07,02,01,02,disgust,6
03-01-07-02-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-02-01-04.wav,3.8705,train,4,07,02,02,01,disgust,6
03-01-07-02-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-02-02-04.wav,3.9373,train,4,07,02,02,02,disgust,6
03-01-08-01-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-01-01-04.wav,3.2366,train,4,08,01,01,01,surprise,7
03-01-08-01-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-01-02-04.wav,3.3367,train,4,08,01,01,02,surprise,7
03-01-08-01-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-01-04.wav,3.637,train,4,08,01,02,01,surprise,7
03-01-08-01-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-02-04.wav,3.4367,train,4,08,01,02,02,surprise,7
03-01-08-02-01-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-01-01-04.wav,3.6703,train,4,08,02,01,01,surprise,7
03-01-08-02-01-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-01-02-04.wav,3.5702,train,4,08,02,01,02,surprise,7
03-01-08-02-02-01-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-01-04.wav,3.4701,train,4,08,02,02,01,surprise,7
03-01-08-02-02-02-04,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-02-04.wav,3.5369,train,4,08,02,02,02,surprise,7
03-01-01-01-01-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-01-05.wav,3.6036,train,5,01,01,01,01,neutral,0
03-01-01-01-01-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-02-05.wav,3.637,train,5,01,01,01,02,neutral,0
03-01-01-01-02-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-01-05.wav,3.1031,train,5,01,01,02,01,neutral,0
03-01-01-01-02-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-02-05.wav,3.6036,train,5,01,01,02,02,neutral,0
03-01-02-01-01-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-01-05.wav,4.0374,train,5,02,01,01,01,calm,1
03-01-02-01-01-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-02-05.wav,4.1041,train,5,02,01,01,02,calm,1
03-01-02-01-02-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-01-05.wav,4.1375,train,5,02,01,02,01,calm,1
03-01-02-01-02-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-02-05.wav,4.2376,train,5,02,01,02,02,calm,1
03-01-02-02-01-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-01-05.wav,4.7381,train,5,02,02,01,01,calm,1
03-01-02-02-01-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-02-05.wav,4.5045,train,5,02,02,01,02,calm,1
03-01-02-02-02-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-01-05.wav,4.7714,train,5,02,02,02,01,calm,1
03-01-02-02-02-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-02-05.wav,4.3043,train,5,02,02,02,02,calm,1
03-01-03-01-01-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-01-05.wav,4.004,train,5,03,01,01,01,happy,2
03-01-03-01-01-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-02-05.wav,3.2366,train,5,03,01,01,02,happy,2
03-01-03-01-02-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-01-05.wav,3.37,train,5,03,01,02,01,happy,2
03-01-03-01-02-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-02-05.wav,3.7704,train,5,03,01,02,02,happy,2
03-01-03-02-01-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-01-05.wav,4.1375,train,5,03,02,01,01,happy,2
03-01-03-02-01-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-02-05.wav,3.8705,train,5,03,02,01,02,happy,2
03-01-03-02-02-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-01-05.wav,3.6036,train,5,03,02,02,01,happy,2
03-01-03-02-02-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-02-05.wav,3.4034,train,5,03,02,02,02,happy,2
03-01-04-01-01-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-01-05.wav,3.2699,train,5,04,01,01,01,sad,3
03-01-04-01-01-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-02-05.wav,3.637,train,5,04,01,01,02,sad,3
03-01-04-01-02-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-01-05.wav,3.1031,train,5,04,01,02,01,sad,3
03-01-04-01-02-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-02-05.wav,3.7037,train,5,04,01,02,02,sad,3
03-01-04-02-01-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-01-05.wav,3.5369,train,5,04,02,01,01,sad,3
03-01-04-02-01-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-02-05.wav,3.2699,train,5,04,02,01,02,sad,3
03-01-04-02-02-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-01-05.wav,3.2699,train,5,04,02,02,01,sad,3
03-01-04-02-02-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-02-05.wav,3.1365,train,5,04,02,02,02,sad,3
03-01-05-01-01-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-01-05.wav,3.8705,train,5,05,01,01,01,angry,4
03-01-05-01-01-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-02-05.wav,3.8038,train,5,05,01,01,02,angry,4
03-01-05-01-02-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-01-05.wav,4.0707,train,5,05,01,02,01,angry,4
03-01-05-01-02-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-02-05.wav,4.4044,train,5,05,01,02,02,angry,4
03-01-05-02-01-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-01-05.wav,3.4034,train,5,05,02,01,01,angry,4
03-01-05-02-01-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-02-05.wav,3.5702,train,5,05,02,01,02,angry,4
03-01-05-02-02-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-01-05.wav,3.637,train,5,05,02,02,01,angry,4
03-01-05-02-02-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-02-05.wav,3.637,train,5,05,02,02,02,angry,4
03-01-06-01-01-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-01-05.wav,3.1365,train,5,06,01,01,01,fearful,5
03-01-06-01-01-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-02-05.wav,3.37,train,5,06,01,01,02,fearful,5
03-01-06-01-02-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-01-05.wav,3.1365,train,5,06,01,02,01,fearful,5
03-01-06-01-02-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-02-05.wav,3.0697,train,5,06,01,02,02,fearful,5
03-01-06-02-01-01-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-01-05.wav,3.2366,train,5,06,02,01,01,fearful,5
03-01-06-02-01-02-05,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-02-05.wav,3.5702,train,5,06,02,01,02,fearful,5
