av_key,sample_id,stem,wav_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code,pred_id,pred_name,prob_neutral,prob_calm,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgust,prob_surprise,embedding_path,embedding_dim
01-01-01-02-02-10,03-01-01-01-02-02-10,03-01-01-01-02-02-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-01-01-02-02-10.wav,10,train,01,0,neutral,01,02,02,0,neutral,0.243721,0.093237,0.12959,0.142566,0.079701,0.083865,0.121676,0.105642,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-01-01-02-02-10.npy,96
01-01-01-02-02-11,03-01-01-01-02-02-11,03-01-01-01-02-02-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-02-02-11.wav,11,train,01,0,neutral,01,02,02,0,neutral,0.252331,0.125265,0.125342,0.082723,0.092149,0.099773,0.114168,0.108249,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-01-01-02-02-11.npy,96
01-01-01-02-02-12,03-01-01-01-02-02-12,03-01-01-01-02-02-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-02-02-12.wav,12,train,01,0,neutral,01,02,02,0,neutral,0.237557,0.150738,0.075026,0.152901,0.091195,0.080684,0.11207,0.099829,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-01-01-02-02-12.npy,96
01-01-01-02-02-13,03-01-01-01-02-02-13,03-01-01-01-02-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-02-02-13.wav,13,train,01,0,neutral,01,02,02,0,neutral,0.259352,0.129092,0.106848,0.095719,0.096823,0.088033,0.107288,0.116846,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-01-01-02-02-13.npy,96
01-01-01-02-02-14,03-01-01-01-02-02-14,03-01-01-01-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-02-14.wav,14,train,01,0,neutral,01,02,02,0,neutral,0.239615,0.127572,0.102465,0.092483,0.090047,0.081401,0.12034,0.146078,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-01-01-02-02-14.npy,96
01-01-01-02-02-15,03-01-01-01-02-02-15,03-01-01-01-02-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-02-15.wav,15,train,01,0,neutral,01,02,02,0,neutral,0.243639,0.127707,0.079192,0.131259,0.100208,0.065501,0.11171,0.140785,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-01-01-02-02-15.npy,96
01-01-01-02-02-16,03-01-01-01-02-02-16,03-01-01-01-02-02-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-02-16.wav,16,train,01,0,neutral,01,02,02,0,neutral,0.245041,0.143556,0.125777,0.102584,0.087995,0.073603,0.104531,0.116913,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-01-01-02-02-16.npy,96
01-02-01-01-01-01,03-01-02-01-01-01-01,03-01-02-01-01-01-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-02-01-01-01-01.wav,1,train,02,1,calm,01,01,01,1,calm,0.152491,0.242091,0.13579,0.102298,0.089082,0.079927,0.1103,0.088021,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-01.npy,96
01-02-01-01-01-02,03-01-02-01-01-01-02,03-01-02-01-01-01-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-01-01-02.wav,2,train,02,1,calm,01,01,01,1,calm,0.146296,0.243756,0.149871,0.085733,0.094812,0.101857,0.084907,0.092769,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-02.npy,96
01-02-01-01-01-03,03-01-02-01-01-01-03,03-01-02-01-01-01-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-01-01-03.wav,3,train,02,1,calm,01,01,01,1,calm,0.148014,0.248286,0.113373,0.130228,0.104936,0.074417,0.085981,0.094765,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-03.npy,96
01-02-01-01-01-04,03-01-02-01-01-01-04,03-01-02-01-01-01-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-01-04.wav,4,train,02,1,calm,01,01,01,1,calm,0.143728,0.266756,0.11877,0.093184,0.11627,0.083401,0.095757,0.082135,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-04.npy,96
01-02-01-01-01-05,03-01-02-01-01-01-05,03-01-02-01-01-01-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-01-05.wav,5,train,02,1,calm,01,01,01,1,calm,0.149119,0.251936,0.130013,0.08874,0.103495,0.07704,0.106954,0.092702,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-05.npy,96
01-02-01-01-01-06,03-01-02-01-01-01-06,03-01-02-01-01-01-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-01-06.wav,6,train,02,1,calm,01,01,01,1,calm,0.094182,0.24945,0.111705,0.108553,0.100948,0.13873,0.115772,0.08066,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-06.npy,96
01-02-01-01-01-07,03-01-02-01-01-01-07,03-01-02-01-01-01-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-01-07.wav,7,train,02,1,calm,01,01,01,1,calm,0.122748,0.258867,0.12682,0.096664,0.079892,0.103858,0.096021,0.115131,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-07.npy,96
01-02-01-01-01-08,03-01-02-01-01-01-08,03-01-02-01-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-01-08.wav,8,train,02,1,calm,01,01,01,1,calm,0.135773,0.268285,0.101238,0.094288,0.098265,0.116831,0.093746,0.091575,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-08.npy,96
01-02-01-01-01-09,03-01-02-01-01-01-09,03-01-02-01-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-01-01-01-09.wav,9,train,02,1,calm,01,01,01,1,calm,0.144181,0.24719,0.109783,0.071337,0.111219,0.108081,0.09129,0.11692,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-09.npy,96
01-02-01-01-01-10,03-01-02-01-01-01-10,03-01-02-01-01-01-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-01-01-01-10.wav,10,train,02,1,calm,01,01,01,1,calm,0.121354,0.241182,0.152002,0.102025,0.125361,0.074505,0.099839,0.083731,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-10.npy,96
01-02-01-01-01-11,03-01-02-01-01-01-11,03-01-02-01-01-01-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-01-01-11.wav,11,train,02,1,calm,01,01,01,1,calm,0.144134,0.264905,0.111153,0.112857,0.107529,0.106803,0.078896,0.073724,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-11.npy,96
01-02-01-01-01-12,03-01-02-01-01-01-12,03-01-02-01-01-01-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-01-01-12.wav,12,train,02,1,calm,01,01,01,1,calm,0.120547,0.264588,0.132018,0.091471,0.109168,0.084875,0.093855,0.103478,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-12.npy,96
01-02-01-01-01-13,03-01-02-01-01-01-13,03-01-02-01-01-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-01-01-13.wav,13,train,02,1,calm,01,01,01,1,calm,0.136435,0.248411,0.112895,0.104949,0.102114,0.07901,0.129755,0.086432,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-13.npy,96
01-02-01-01-01-14,03-01-02-01-01-01-14,03-01-02-01-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-01-14.wav,14,train,02,1,calm,01,01,01,1,calm,0.136229,0.245876,0.142877,0.08706,0.09414,0.091219,0.090904,0.111697,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-14.npy,96
01-02-01-01-01-15,03-01-02-01-01-01-15,03-01-02-01-01-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-01-15.wav,15,train,02,1,calm,01,01,01,1,calm,0.133634,0.264441,0.114553,0.086067,0.093407,0.087958,0.11249,0.107451,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-15.npy,96
01-02-01-01-01-16,03-01-02-01-01-01-16,03-01-02-01-01-01-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-01-16.wav,16,train,02,1,calm,01,01,01,1,calm,0.127722,0.244271,0.146076,0.081743,0.099316,0.094371,0.089376,0.117125,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-01-16.npy,96
01-02-01-01-02-01,03-01-02-01-01-02-01,03-01-02-01-01-02-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-02-01-01-02-01.wav,1,train,02,1,calm,01,01,02,1,calm,0.138323,0.266465,0.130181,0.094259,0.097193,0.091338,0.089845,0.092397,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-01.npy,96
01-02-01-01-02-02,03-01-02-01-01-02-02,03-01-02-01-01-02-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-01-02-02.wav,2,train,02,1,calm,01,01,02,1,calm,0.113038,0.255969,0.137193,0.083441,0.094942,0.112715,0.089565,0.113138,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-02.npy,96
01-02-01-01-02-03,03-01-02-01-01-02-03,03-01-02-01-01-02-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-01-02-03.wav,3,train,02,1,calm,01,01,02,1,calm,0.134147,0.265536,0.118118,0.112238,0.107281,0.083934,0.078454,0.100293,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-03.npy,96
01-02-01-01-02-04,03-01-02-01-01-02-04,03-01-02-01-01-02-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-02-04.wav,4,train,02,1,calm,01,01,02,1,calm,0.108111,0.250253,0.144277,0.092541,0.11969,0.087658,0.116449,0.08102,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-04.npy,96
01-02-01-01-02-05,03-01-02-01-01-02-05,03-01-02-01-01-02-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-02-05.wav,5,train,02,1,calm,01,01,02,1,calm,0.135658,0.245351,0.122636,0.094137,0.095521,0.073864,0.127289,0.105544,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-05.npy,96
01-02-01-01-02-06,03-01-02-01-01-02-06,03-01-02-01-01-02-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-02-06.wav,6,train,02,1,calm,01,01,02,1,calm,0.106113,0.253242,0.124327,0.117543,0.088756,0.120282,0.106817,0.08292,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-06.npy,96
01-02-01-01-02-07,03-01-02-01-01-02-07,03-01-02-01-01-02-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-02-07.wav,7,train,02,1,calm,01,01,02,1,calm,0.114628,0.268652,0.122194,0.090641,0.093595,0.103451,0.090403,0.116437,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-07.npy,96
01-02-01-01-02-08,03-01-02-01-01-02-08,03-01-02-01-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-02-08.wav,8,train,02,1,calm,01,01,02,1,calm,0.116963,0.260723,0.103645,0.121509,0.098799,0.09549,0.10846,0.094411,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-08.npy,96
01-02-01-01-02-09,03-01-02-01-01-02-09,03-01-02-01-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-01-01-02-09.wav,9,train,02,1,calm,01,01,02,1,calm,0.130782,0.255482,0.13301,0.075687,0.119714,0.104848,0.093078,0.087398,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-09.npy,96
01-02-01-01-02-10,03-01-02-01-01-02-10,03-01-02-01-01-02-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-01-01-02-10.wav,10,train,02,1,calm,01,01,02,1,calm,0.133554,0.232494,0.1071,0.095802,0.08911,0.078249,0.138314,0.125377,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-10.npy,96
01-02-01-01-02-11,03-01-02-01-01-02-11,03-01-02-01-01-02-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-01-02-11.wav,11,train,02,1,calm,01,01,02,1,calm,0.149679,0.259284,0.111816,0.115301,0.11116,0.106154,0.079321,0.067284,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-11.npy,96
01-02-01-01-02-12,03-01-02-01-01-02-12,03-01-02-01-01-02-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-01-02-12.wav,12,train,02,1,calm,01,01,02,1,calm,0.134711,0.255258,0.088236,0.142888,0.099661,0.107842,0.08973,0.081673,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-12.npy,96
01-02-01-01-02-13,03-01-02-01-01-02-13,03-01-02-01-01-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-01-02-13.wav,13,train,02,1,calm,01,01,02,1,calm,0.143705,0.242884,0.12178,0.087269,0.110507,0.072343,0.124711,0.096801,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-13.npy,96
01-02-01-01-02-14,03-01-02-01-01-02-14,03-01-02-01-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-02-14.wav,14,train,02,1,calm,01,01,02,1,calm,0.144713,0.249882,0.115324,0.098947,0.093025,0.099756,0.088615,0.109738,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-14.npy,96
01-02-01-01-02-15,03-01-02-01-01-02-15,03-01-02-01-01-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-02-15.wav,15,train,02,1,calm,01,01,02,1,calm,0.145083,0.253986,0.096427,0.11016,0.093551,0.081966,0.122447,0.09638,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-15.npy,96
01-02-01-01-02-16,03-01-02-01-01-02-16,03-01-02-01-01-02-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-02-16.wav,16,train,02,1,calm,01,01,02,1,calm,0.14425,0.256069,0.129549,0.090911,0.104878,0.111589,0.085978,0.076777,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-01-02-16.npy,96
01-02-01-02-01-01,03-01-02-01-02-01-01,03-01-02-01-02-01-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-02-01-02-01-01.wav,1,train,02,1,calm,01,02,01,1,calm,0.154337,0.239126,0.133397,0.085593,0.129554,0.078533,0.084798,0.094662,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-01.npy,96
01-02-01-02-01-02,03-01-02-01-02-01-02,03-01-02-01-02-01-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-02-01-02.wav,2,train,02,1,calm,01,02,01,1,calm,0.146102,0.244054,0.132667,0.105017,0.077797,0.108811,0.089068,0.096485,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-02.npy,96
01-02-01-02-01-03,03-01-02-01-02-01-03,03-01-02-01-02-01-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-02-01-03.wav,3,train,02,1,calm,01,02,01,1,calm,0.107978,0.249908,0.154281,0.110708,0.102351,0.086508,0.101087,0.087178,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-03.npy,96
01-02-01-02-01-04,03-01-02-01-02-01-04,03-01-02-01-02-01-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-01-04.wav,4,train,02,1,calm,01,02,01,1,calm,0.142436,0.246701,0.11897,0.092269,0.10042,0.088516,0.126891,0.083796,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-04.npy,96
01-02-01-02-01-05,03-01-02-01-02-01-05,03-01-02-01-02-01-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-01-05.wav,5,train,02,1,calm,01,02,01,1,calm,0.148773,0.25255,0.117952,0.097489,0.127082,0.07177,0.094282,0.090101,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-05.npy,96
01-02-01-02-01-06,03-01-02-01-02-01-06,03-01-02-01-02-01-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-01-06.wav,6,train,02,1,calm,01,02,01,1,calm,0.108396,0.249768,0.129503,0.109391,0.085836,0.102377,0.116738,0.097992,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-06.npy,96
01-02-01-02-01-07,03-01-02-01-02-01-07,03-01-02-01-02-01-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-01-07.wav,7,train,02,1,calm,01,02,01,1,calm,0.148898,0.258878,0.125093,0.110979,0.084556,0.086774,0.096393,0.088429,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-07.npy,96
01-02-01-02-01-08,03-01-02-01-02-01-08,03-01-02-01-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-02-01-08.wav,8,train,02,1,calm,01,02,01,1,calm,0.123062,0.263816,0.105772,0.107929,0.09675,0.123409,0.098142,0.08112,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-08.npy,96
01-02-01-02-01-09,03-01-02-01-02-01-09,03-01-02-01-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-01-02-01-09.wav,9,train,02,1,calm,01,02,01,1,calm,0.119887,0.240563,0.1039,0.067284,0.121258,0.139654,0.110436,0.097019,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-09.npy,96
01-02-01-02-01-10,03-01-02-01-02-01-10,03-01-02-01-02-01-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-01-02-01-10.wav,10,train,02,1,calm,01,02,01,1,calm,0.134189,0.242248,0.147674,0.085736,0.126683,0.084664,0.100245,0.07856,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-10.npy,96
01-02-01-02-01-11,03-01-02-01-02-01-11,03-01-02-01-02-01-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-02-01-11.wav,11,train,02,1,calm,01,02,01,1,calm,0.151533,0.255564,0.124856,0.080421,0.109888,0.101868,0.09434,0.081531,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-11.npy,96
01-02-01-02-01-12,03-01-02-01-02-01-12,03-01-02-01-02-01-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-02-01-12.wav,12,train,02,1,calm,01,02,01,1,calm,0.134148,0.255777,0.132274,0.104286,0.088778,0.090618,0.10298,0.091139,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-12.npy,96
01-02-01-02-01-13,03-01-02-01-02-01-13,03-01-02-01-02-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-02-01-13.wav,13,train,02,1,calm,01,02,01,1,calm,0.130607,0.259212,0.115554,0.098152,0.089596,0.084821,0.118223,0.103836,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-13.npy,96
01-02-01-02-01-14,03-01-02-01-02-01-14,03-01-02-01-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-01-14.wav,14,train,02,1,calm,01,02,01,1,calm,0.124145,0.217998,0.12311,0.078245,0.095477,0.103627,0.107848,0.149549,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-14.npy,96
01-02-01-02-01-15,03-01-02-01-02-01-15,03-01-02-01-02-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-01-15.wav,15,train,02,1,calm,01,02,01,1,calm,0.112472,0.25024,0.094765,0.107159,0.109814,0.097054,0.140038,0.08846,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-02-01-02-01-15.npy,96
